index,slack_pt,strength_x2_capture_pt,strength_x4_capture_pt,num_launch_pt,setup_pt,strength_x16_capture_pt,strength_x0_launch_pt,strength_x16_launch_pt,strength_x4_data_pt,strength_x32_data_pt,strength_x0_common_pt,slack_launch_pt,strength_x0_capture_pt,strength_x1_launch_pt,strength_x1_data_pt,strength_x2_common_pt,strength_x8_common_pt,num_capture_pt,slack_capture_pt,strength_x32_capture_pt,strength_x2_launch_pt,strength_x8_data_pt,strength_x16_data_pt,strength_x4_common_pt,strength_x32_common_pt,num_data_pt,slack_data_pt,strength_x8_capture_pt,strength_x8_launch_pt,strength_x32_launch_pt,strength_x0_data_pt,strength_x2_data_pt,strength_x1_common_pt,strength_x16_common_pt,num_common_pt,ttl_fanout_pt,strength_x1_capture_pt,strength_x4_launch_pt,net_m1_data_pt,net_m1_common_pt,net_m4_launch_pt,net_m5_data_pt,net_m4_common_pt,net_m2_capture_pt,net_m2_launch_pt,net_m2_common_pt,net_m1_capture_pt,net_m4_capture_pt,net_m1_launch_pt,net_m3_capture_pt,net_m5_launch_pt,net_m2_data_pt,net_m4_data_pt,net_m5_common_pt,net_m5_capture_pt,net_m3_launch_pt,net_m3_data_pt,net_m3_common_pt,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,STA,status
546,8.802054,5,0,6,0.09348300000000001,0,0,0,0,0,0,0.465751,0,1,9,1,0,6,0.437371,0,5,0,0,0,0,17,1.079616,0,0,0,2,5,0,0,1,56,1,0,4.4,0.27399999999999997,120.992,81.77600000000001,103.96799999999999,3.905,4.064,1.548,0.153,68.096,0.0,129.53,0,150.335,123.24,0,0,133.484,142.549,195.886,8983.96999202,8826.64128104,8824.98798997,8823.91779886,8823.13066255,8822.43963364,8821.80650359,8821.26833651,8820.78295206,8820.38537196,8819.97603869,8819.59508275,8819.68286261,8801.853000000001,omit
547,8.808722999999999,5,0,7,0.095162,0,0,0,0,0,0,0.465751,0,1,9,0,0,6,0.432059,0,6,0,0,0,0,17,1.065308,0,0,0,2,5,0,0,0,51,1,0,5.746,0.0,177.232,102.6,47.728,5.382000000000001,4.8839999999999995,0.728,0.0,205.048,0.27399999999999997,202.218,0,75.95,141.054,0,0,185.954,137.805,143.416,8994.75272115,8837.299082700001,8835.67934941,8834.61961709,8833.82828559,8833.1310047,8832.52501464,8831.98722551,8831.48615209,8831.00715086,8830.57858138,8830.27201367,8830.31187681,8807.940999999999,omit
548,8.811628,6,0,7,0.10331300000000002,0,0,0,0,0,0,0.471026,0,1,9,0,0,7,0.445047,0,6,0,0,0,0,17,1.061966,0,0,0,2,5,0,0,0,45,1,0,3.3139999999999996,0.0,149.264,107.37200000000001,47.728,4.739,4.341,0.728,0.154,129.048,0.0,189.632,0,58.963,127.436,0,0,235.44400000000002,192.801,143.416,8993.0257177,8831.06753583,8829.47486914,8828.47967553,8827.51300883,8826.81020688,8826.22984064,8825.69602233,8825.21439147,8824.72680191,8824.29252559,8823.9139391,8824.54033675,8810.616,train
549,8.802736,5,0,6,0.09424400000000001,0,0,0,0,0,0,0.465751,0,1,9,1,0,6,0.435374,0,5,0,0,0,0,17,1.076177,0,0,0,2,5,0,0,1,56,1,0,4.4,0.27399999999999997,120.992,81.77600000000001,103.96799999999999,4.486000000000001,4.064,1.548,0.153,61.408,0.0,134.73,0,154.439,123.24,0,0,133.484,134.94899999999998,195.886,8984.98581774,8827.59566798,8826.02009943,8824.95935751,8824.1167602,8823.4321534,8822.83760867,8822.30283986,8821.82024466,8821.37907256,8820.9716715,8820.59245542,8820.68303298,8802.534,omit
550,8.810773,6,0,7,0.104031,0,0,0,0,0,0,0.471026,0,1,9,0,0,7,0.44565299999999997,0,6,0,0,0,0,17,1.062709,0,0,0,2,5,0,0,0,45,1,0,2.95,0.0,149.264,104.454,47.728,5.282,4.341,0.728,0.307,124.944,0.0,190.362,0,86.051,111.14200000000001,0,0,235.44400000000002,198.851,143.416,8992.95717753,8831.05256029,8829.47763551,8828.51390595,8827.58035446,8826.88820428,8826.25766692,8825.72598788,8825.24669745,8824.76807762,8824.40807541,8824.03243233,8824.4637776,8809.754,train
551,8.802695,2,0,4,0.09406,0,0,0,0,0,0,0.465751,0,1,10,3,0,3,0.431737,0,3,0,0,0,0,18,1.075409,0,0,0,2,5,0,0,3,44,1,0,2.77,0.27399999999999997,27.968000000000004,111.72,196.99200000000002,2.194,2.608,3.0039999999999996,0.0,58.824,0.0,50.28,0,112.14200000000001,142.636,0,0,36.722,129.659,292.64799999999997,8975.13313884,8817.71547323,8816.03333373,8814.92543314,8814.08757982,8813.37558368,8812.78750702,8812.14647387,8811.69454929,8811.26530305,8810.93977262,8810.470218999999,8810.30588054,8802.693000000001,omit
552,8.808050999999999,6,0,7,0.094044,0,0,0,0,0,0,0.46977299999999994,0,0,8,0,0,7,0.437371,0,7,0,0,0,0,17,1.068388,0,0,0,2,6,0,0,0,52,1,0,3.215,0.0,121.14399999999999,29.67,47.728,4.725,5.296,0.728,0.42700000000000005,124.336,0.154,182.0,0,121.507,113.39200000000001,0,0,214.438,147.864,143.416,9043.70379474,8838.08871342,8836.63104544,8835.56062768,8834.91560566,8834.30299493,8833.68803422,8833.22165059,8832.95564149,8832.39088742,8832.15594626,8831.70707249,8832.74757817,8807.503,omit
553,8.797682,0,0,1,0.093569,0,0,0,0,0,0,0.44168199999999996,0,0,11,5,0,1,0.428938,0,1,0,0,0,0,18,1.104794,0,0,0,0,6,0,0,5,38,1,0,17.737000000000002,0.27399999999999997,0.0,106.096,229.824,0.0,0.0,5.319,0.0,0.0,0.0,0.0,0,141.54,131.20600000000002,0,0,0.0,162.578,351.98800000000006,9009.55878665,8814.78356833,8813.44255226,8812.4062744,8811.48932859,8810.80236617,8810.20672447,8809.79631152,8809.19530629,8808.81108555,8808.37003319,8808.00581298,8807.73772014,8797.681999999999,omit
554,8.809889,6,0,6,0.094102,0,0,0,0,0,0,0.43957299999999994,0,1,11,0,0,7,0.458564,0,5,0,0,0,0,19,1.1178860000000002,0,0,0,2,5,0,0,0,53,1,0,3.0460000000000003,0.0,183.312,103.208,47.728,4.341,4.6530000000000005,0.728,0.0,149.264,0.27399999999999997,235.44400000000002,0,101.676,117.07,0,0,199.81599999999997,138.378,143.416,8996.64037744,8839.81007944,8837.93897188,8836.75407764,8835.95935288,8835.18279984,8834.46586697,8833.87312501,8833.31291274,8832.88942502,8832.44671884,8832.02562109,8831.34514099,8809.4,omit
555,8.8035,2,0,4,0.09401799999999999,0,0,0,0,0,0,0.465751,0,1,10,3,0,3,0.426702,0,3,0,0,0,0,18,1.069612,0,0,0,2,5,0,0,3,47,1,0,2.677,0.27399999999999997,27.968000000000004,36.632,196.99200000000002,2.295,2.608,3.0039999999999996,0.0,32.376,0.0,56.208,0,79.513,157.19799999999998,0,0,36.722,237.165,292.64799999999997,8980.51299327,8822.155911700002,8820.30306421,8819.11300096,8818.15257862,8817.40010478,8816.71154173,8816.08943966,8815.54444075,8815.04792148,8814.57518719,8814.14626547,8814.703251100002,8803.499,omit
556,8.812357,6,0,6,0.101938,0,0,0,0,0,0,0.43957299999999994,0,1,10,0,0,7,0.458564,0,5,0,0,0,0,19,1.107582,0,0,0,3,5,0,0,0,53,1,0,3.0869999999999997,0.0,183.312,103.208,47.728,4.341,4.6530000000000005,0.728,0.0,149.264,0.27399999999999997,235.44400000000002,0,105.78,117.07,0,0,199.81599999999997,135.49,143.416,8999.03342957,8842.56717534,8840.90911982,8839.79042259,8838.96612443,8838.24035096,8837.58556809,8837.04126805,8836.595516200001,8836.1306763,8835.7118145,8835.30573465,8834.14389719,8811.869,train
557,8.804147,1,0,2,0.094674,0,0,0,0,0,0,0.44168199999999996,0,0,12,4,0,2,0.427893,0,2,0,0,0,0,18,1.096179,0,0,0,0,5,0,0,4,43,1,0,14.94,0.27399999999999997,9.728,63.11,220.09599999999998,2.126,1.041,4.2780000000000005,0.0,6.688,0.0,9.788,0,127.365,105.366,0,0,16.872,129.569,335.116,9016.04595997,8821.76538855,8820.09698195,8819.26015936,8818.32987752,8817.62279864,8817.08262644,8816.57386987,8816.22056787,8815.76116836,8815.36464974,8815.00906624,8814.49207441,8804.146999999999,omit
558,8.805010000000001,1,0,2,0.09445,0,0,0,0,0,0,0.44168199999999996,0,0,12,4,0,2,0.427893,0,2,0,0,0,0,18,1.0955409999999999,0,0,0,0,5,0,0,4,43,1,0,15.214,0.27399999999999997,9.728,63.11,220.09599999999998,2.126,1.041,4.2780000000000005,0.0,6.688,0.0,9.788,0,128.733,105.366,0,0,16.872,126.833,335.116,9016.98061218,8822.75789938,8821.17729731,8820.16872397,8819.28395505,8818.71499282,8818.12708624,8817.61589808,8817.10673741,8816.65372265,8816.29199381,8815.83190074,8815.62490039,8805.01,omit
559,8.820631,6,0,7,0.10265,0,0,0,0,0,0,0.471026,0,1,9,0,0,7,0.45801400000000003,0,6,0,0,0,0,17,1.066592,0,0,0,2,5,0,0,0,45,1,0,3.162,0.0,149.264,107.37200000000001,47.728,5.941,4.341,0.728,0.154,145.312,0.0,199.66400000000002,0,60.787,127.436,0,0,235.44400000000002,195.993,143.416,9001.77691948,8839.82147461,8838.2269734,8837.22065724,8836.24791633,8835.52963209,8834.96816675,8834.44162645,8833.95546872,8833.49436622,8833.01738607,8832.65008249,8832.91525427,8819.62,train
560,8.816360000000001,6,0,6,0.123869,0,0,0,0,0,0,0.44168199999999996,0,0,6,0,0,6,0.451341,0,6,0,0,0,0,16,1.072315,0,0,0,1,8,0,0,0,49,0,0,16.394000000000002,0.0,182.09599999999998,92.446,47.728,5.47,4.591,0.728,0.0,256.272,0.27399999999999997,198.752,0,190.08599999999998,147.804,0,0,208.572,169.757,143.416,9028.53642537,8834.89441354,8833.52200786,8832.53279323,8831.79153954,8831.22804071,8830.69744227,8830.22732413,8829.86489315,8829.45028492,8829.01525327,8828.68185894,8828.55658004,8815.569,train
561,8.822136,5,0,7,0.09421,0,0,0,0,0,0,0.471026,0,1,11,0,0,6,0.44546199999999997,0,6,0,0,0,0,18,1.060976,0,0,0,2,4,0,0,0,38,1,0,2.524,0.0,149.264,171.394,47.728,4.581,4.341,0.728,0.0,187.872,0.0,251.862,0,61.913000000000004,87.49,0,0,235.44400000000002,114.88,143.416,8998.76557361,8841.32660381,8839.52486554,8838.42165538,8837.3262152,8836.61899136,8836.02433752,8835.39023982,8834.7120846,8834.1847475,8833.76936909,8833.22414201,8833.60738755,8821.228000000001,omit
562,8.819167,6,0,7,0.10250899999999999,0,0,0,0,0,0,0.471026,0,1,9,0,0,7,0.44604799999999994,0,6,0,0,0,0,17,1.056232,0,0,0,2,5,0,0,0,45,1,0,3.3760000000000003,0.0,149.264,104.454,47.728,4.657,4.341,0.728,0.154,125.4,0.0,201.24400000000003,0,84.045,111.14200000000001,0,0,235.44400000000002,189.275,143.416,9000.62559608,8838.66627322,8837.08160936,8836.13319467,8835.18172779,8834.48305121,8833.8556249,8833.31792269,8832.83538981,8832.35717205,8831.94333985,8831.56593783,8832.29633879,8818.155,train
563,8.808401,2,0,4,0.092944,0,0,0,0,0,0,0.465751,0,1,10,3,0,3,0.426702,0,3,0,0,0,0,18,1.065785,0,0,0,2,5,0,0,3,47,1,0,2.677,0.27399999999999997,27.968000000000004,36.632,196.99200000000002,2.295,2.608,3.0039999999999996,0.0,32.376,0.0,56.208,0,79.179,157.19799999999998,0,0,36.722,231.69299999999998,292.64799999999997,8985.5050441,8827.20231628,8825.43399881,8824.24568751,8823.30452573,8822.50919629,8821.820772600002,8821.22193548,8820.60142323,8820.14243735,8819.64239721,8819.24243818,8819.80078283,8808.4,omit
564,8.821272,6,0,7,0.102275,0,0,0,0,0,0,0.471026,0,1,9,0,0,7,0.44996499999999995,0,6,0,0,0,0,17,1.058278,0,0,0,2,5,0,0,0,45,1,0,3.3760000000000003,0.0,149.264,104.454,47.728,4.81,4.341,0.728,0.154,133.0,0.0,201.122,0,87.085,111.14200000000001,0,0,235.44400000000002,188.81900000000002,143.416,9002.58981028,8840.64058549,8839.05892824,8838.11617716,8837.16357254,8836.46605467,8835.81410643,8835.27830679,8834.79527371,8834.3174788,8833.93454628,8833.55609704,8833.94101422,8820.261,train
565,8.821909,6,0,7,0.10234700000000001,0,0,0,0,0,0,0.471026,0,1,9,0,0,7,0.44996499999999995,0,6,0,0,0,0,17,1.057569,0,0,0,2,5,0,0,0,45,1,0,3.162,0.0,149.264,104.454,47.728,4.81,4.341,0.728,0.154,133.0,0.0,201.122,0,83.589,111.14200000000001,0,0,235.44400000000002,191.859,143.416,9003.22034425,8841.25753428,8839.68780415,8838.71967485,8837.79248036,8837.09517266,8836.44712121,8835.90090006,8835.418154,8834.9425959,8834.54130912,8834.163455299999,8834.57395629,8820.896,train
566,8.817999,6,0,7,0.093027,0,0,0,0,0,0,0.46977299999999994,0,0,8,0,0,7,0.437371,0,7,0,0,0,0,17,1.0594569999999999,0,0,0,2,6,0,0,0,52,1,0,2.681,0.0,121.14399999999999,29.67,47.728,4.725,5.296,0.728,0.42700000000000005,124.336,0.154,182.0,0,111.20100000000001,113.39200000000001,0,0,214.438,149.536,143.416,9053.94732396,8848.34393282,8847.08426436,8846.0536701,8845.39941055,8844.68203417,8844.17056344,8843.70310628,8843.38079232,8843.07446681,8842.54352295,8842.28213603,8842.96846874,8817.451,omit
567,8.819236,6,0,6,0.09639500000000001,0,0,0,0,0,0,0.465751,0,1,8,1,0,6,0.45032,0,5,0,0,0,0,17,1.0724719999999999,0,0,0,2,6,0,0,1,56,0,0,4.8260000000000005,0.27399999999999997,120.992,81.77600000000001,103.96799999999999,4.234,4.064,1.548,0.0,79.04,0.0,146.95,0,147.963,123.24,0,0,133.484,136.469,195.886,9001.07485052,8843.8076416,8842.39339862,8841.2482025,8840.4959435,8839.80916471,8839.14585113,8838.61594045,8838.04985843,8837.69976452,8837.29546944,8836.91829376,8836.87729095,8819.035,omit
568,8.825923,6,0,7,0.09401799999999999,0,0,0,0,0,0,0.465751,0,1,11,0,0,7,0.443909,0,6,0,0,0,0,18,1.061104,0,0,0,2,4,0,0,0,46,1,0,6.181,0.0,177.232,81.928,47.728,4.99,4.8839999999999995,0.728,0.307,131.632,0.27399999999999997,182.822,0,100.037,140.204,0,0,185.954,93.605,143.416,9006.77709417,8849.83481824,8848.36901235,8847.29420695,8846.48999529,8845.86444105,8845.29214533,8844.785939200001,8844.37998215,8843.96276036,8843.57781689,8843.19655581,8843.35074235,8825.03,omit
569,8.822184,5,0,6,0.103604,0,0,0,0,0,0,0.44168199999999996,0,0,7,0,0,6,0.42668900000000004,0,6,0,0,0,0,15,1.0621049999999999,0,0,0,1,6,0,0,0,55,1,0,17.598,0.0,182.09599999999998,75.148,47.728,4.452,4.591,0.728,0.153,144.55200000000002,0.27399999999999997,233.072,0,148.239,163.308,0,0,208.572,141.338,143.416,9042.86252698,8850.1308062,8848.94421408,8848.06977919,8847.43455945,8846.83237449,8846.56790185,8846.14729822,8845.730529100001,8845.42144328,8845.12476662,8844.74463936,8844.85233095,8821.696,train
570,8.827019,6,0,7,0.09377100000000001,0,0,0,0,0,0,0.465751,0,1,11,0,0,7,0.44565299999999997,0,6,0,0,0,0,18,1.061998,0,0,0,2,4,0,0,0,46,1,0,6.598,0.0,177.232,81.928,47.728,5.282,4.8839999999999995,0.728,0.307,124.944,0.27399999999999997,190.362,0,100.463,140.204,0,0,185.954,95.429,143.416,9007.74980837,8850.82614059,8849.35893047,8848.28672261,8847.52145569,8846.86204751,8846.29187251,8845.75090717,8845.38445418,8844.96863133,8844.55752039,8844.13064947,8844.42015882,8826.127,omit
571,8.822871000000001,5,0,6,0.095502,0,0,0,0,0,0,0.465751,0,1,9,1,0,6,0.430054,0,5,0,0,0,0,17,1.0494629999999998,0,0,0,1,6,0,0,1,54,1,0,2.0380000000000003,0.27399999999999997,120.992,79.952,103.96799999999999,3.4589999999999996,4.064,1.548,0.153,61.711999999999996,0.0,125.458,0,92.337,102.87200000000001,0,0,133.484,179.02900000000002,195.886,9009.96559122,8847.44296247,8845.75345587,8844.68239808,8843.87406273,8843.18136413,8842.57778388,8842.07607354,8841.55481767,8841.11650805,8840.82876667,8840.2315509,8841.96501601,8822.669,omit
572,8.832952,5,0,6,0.09550299999999999,0,0,0,0,0,0,0.44168199999999996,0,0,10,0,0,6,0.453294,0,6,0,0,0,0,17,1.086042,0,0,0,0,6,0,0,0,37,1,0,15.197000000000001,0.0,182.09599999999998,106.096,47.728,5.843999999999999,4.591,0.728,0.0,270.408,0.27399999999999997,196.502,0,206.42700000000002,129.99,0,0,208.572,113.02600000000001,143.416,9045.10344631,8850.2814638,8848.64263727,8847.86711732,8846.79396617,8846.19373163,8845.508149500001,8844.886077,8844.55248183,8844.11754191,8843.65438588,8843.27006899,8842.82424568,8832.161,omit
573,8.823338,5,0,6,0.095429,0,0,0,0,0,0,0.465751,0,1,9,1,0,6,0.430054,0,5,0,0,0,0,17,1.0490700000000002,0,0,0,1,6,0,0,1,54,1,0,1.734,0.27399999999999997,120.992,79.952,103.96799999999999,3.4589999999999996,4.064,1.548,0.153,61.711999999999996,0.0,125.458,0,92.00299999999999,102.87200000000001,0,0,133.484,179.94099999999997,195.886,9010.45162509,8847.98770994,8846.31688098,8845.25582388,8844.45196546,8843.76519532,8843.16352278,8842.66660561,8842.15067639,8841.71615407,8841.43280577,8840.83964628,8842.53990309,8823.135,omit
574,8.830565,6,0,7,0.09345099999999999,0,0,0,0,0,0,0.465751,0,1,11,0,0,7,0.443909,0,6,0,0,0,0,18,1.057028,0,0,0,2,4,0,0,0,46,1,0,6.181,0.0,177.232,81.928,47.728,4.99,4.8839999999999995,0.728,0.307,131.632,0.27399999999999997,182.822,0,94.899,140.204,0,0,185.954,95.429,143.416,9011.64080709,8854.68170062,8853.22305353,8852.13871725,8851.35603313,8850.79266435,8850.17628391,8849.67351202,8849.19863043,8848.82390448,8848.44053884,8848.0837183,8848.36668986,8829.674,omit
575,8.828305,5,0,6,0.101759,0,0,0,0,0,0,0.465751,0,1,12,1,0,6,0.450072,0,5,0,0,0,0,19,1.057792,0,0,0,2,4,0,0,1,46,1,0,4.6419999999999995,0.27399999999999997,120.992,81.928,103.96799999999999,4.263999999999999,4.064,1.548,0.0,79.648,0.0,146.06799999999998,0,83.51899999999999,140.204,0,0,133.484,89.197,195.886,9022.55297008,8861.7921606,8860.64396337,8859.82000164,8859.25343251,8858.71805227,8858.2550168,8857.84471478,8857.43407199,8857.09497676,8856.82166656,8856.37256883,8857.30965676,8828.104,train
576,8.82912,5,0,6,0.102969,0,0,0,0,0,0,0.44168199999999996,0,0,7,0,0,6,0.428254,0,6,0,0,0,0,15,1.057369,0,0,0,1,6,0,0,0,55,1,0,16.352,0.0,182.09599999999998,75.148,47.728,4.004,4.591,0.728,0.0,157.016,0.27399999999999997,237.632,0,146.537,163.308,0,0,208.572,137.386,143.416,9050.44013947,8857.75148286,8856.52030892,8855.71134548,8855.07860239,8854.55236768,8854.25651346,8853.83820202,8853.43921406,8853.08061634,8852.82082055,8852.43870369,8852.57102855,8828.631,train
577,8.829186,5,0,6,0.103051,0,0,0,0,0,0,0.44168199999999996,0,0,7,0,0,6,0.428254,0,6,0,0,0,0,15,1.0572190000000001,0,0,0,1,6,0,0,0,55,1,0,16.23,0.0,182.09599999999998,75.148,47.728,4.004,4.591,0.728,0.0,157.016,0.27399999999999997,237.632,0,146.689,163.308,0,0,208.572,137.994,143.416,9050.48806728,8857.89349199,8856.60816132,8855.81842618,8855.169045999999,8854.64605973,8854.36762291,8853.95807691,8853.43959458,8853.24280692,8852.94961858,8852.56094481,8852.66209771,8828.698,train
578,8.83283,6,0,7,0.094483,0,0,0,0,0,0,0.465751,0,1,9,0,0,7,0.443514,0,6,0,0,0,0,17,1.053336,0,0,0,2,5,0,0,0,54,1,0,5.662999999999999,0.0,177.232,0.0,47.728,4.523,4.8839999999999995,0.728,0.154,126.008,0.27399999999999997,195.34599999999998,0,108.639,138.776,0,0,185.954,222.416,143.416,9014.7427765,8857.54847501,8856.01970183,8854.936656,8854.11975302,8853.47815644,8852.89392636,8852.3813457,8851.9065316,8851.48204349,8851.04947991,8850.758378499999,8850.80263332,8831.944,omit
579,8.83452,6,0,7,0.09388200000000001,0,0,0,0,0,0,0.465751,0,1,9,0,0,7,0.45666899999999994,0,6,0,0,0,0,16,1.065402,0,0,0,1,5,0,0,0,57,1,0,5.627000000000001,0.0,177.232,25.232,47.728,5.061,4.8839999999999995,0.728,0.154,141.968,0.27399999999999997,205.47,0,87.539,180.12,0,0,185.954,236.46,143.416,9027.24373007,8864.248904799999,8862.76298311,8861.62274585,8860.73923171,8860.00101272,8859.25575054,8858.68635421,8858.17205579,8857.67859981,8857.233535299998,8857.00173147,8859.81879151,8833.635,omit
580,8.835901,5,0,6,0.093064,0,0,0,0,0,0,0.465751,0,1,9,1,0,6,0.437371,0,5,0,0,0,0,17,1.046189,0,0,0,1,6,0,0,1,54,1,0,2.342,0.27399999999999997,120.992,79.952,103.96799999999999,3.905,4.064,1.548,0.153,68.096,0.0,129.53,0,92.277,102.87200000000001,0,0,133.484,174.925,195.886,9023.16709437,8860.66721488,8858.97631654,8857.91869235,8857.05906031,8856.37794445,8855.77352205,8855.25627561,8854.78526287,8854.34943324,8854.03259368,8853.51081499,8855.13801145,8835.7,omit
581,8.842388,6,0,7,0.094552,0,0,0,0,0,0,0.465751,0,1,9,0,0,7,0.458746,0,6,0,0,0,0,16,1.05894,0,0,0,1,5,0,0,0,57,1,0,5.779,0.0,177.232,25.232,47.728,5.457000000000001,4.8839999999999995,0.728,0.154,120.84,0.27399999999999997,227.024,0,79.301,180.12,0,0,185.954,235.7,143.416,9035.59739831,8872.77374857,8871.27954417,8870.15965301,8869.28718318,8868.55988754,8867.9305345,8867.27411287,8866.76880879,8866.28859987,8865.91145312,8865.59933694,8868.41422764,8841.504,omit
582,8.844009,6,0,7,0.09334400000000001,0,0,0,0,0,0,0.465751,0,1,9,0,0,7,0.45184799999999997,0,6,0,0,0,0,17,1.0516290000000001,0,0,0,2,5,0,0,0,54,1,0,5.978,0.0,177.232,0.0,47.728,5.754,4.8839999999999995,0.728,0.154,136.344,0.27399999999999997,196.472,0,108.943,138.776,0,0,185.954,218.768,143.416,9025.68528409,8868.51477975,8866.98034779,8865.9337645,8865.15780526,8864.47857831,8863.84491496,8863.32179719,8862.90168421,8862.47178152,8862.06569024,8861.69634598,8862.03749227,8843.124,omit
583,8.845825999999999,5,0,6,0.102279,0,0,0,0,0,0,0.43957299999999994,0,1,9,0,0,6,0.448715,0,5,0,0,0,0,18,1.063922,0,0,0,3,5,0,0,0,49,1,0,2.167,0.0,183.312,131.784,47.728,4.754,4.6530000000000005,0.728,0.0,221.61599999999999,0.27399999999999997,222.98,0,74.382,144.278,0,0,199.81599999999997,175.37599999999998,143.416,9025.11805252,8868.83897749,8867.15579983,8866.02296329,8865.21638819,8864.48158665,8863.87793389,8863.32287519,8862.82396195,8862.36440261,8861.93540952,8861.54262147,8861.23767318,8845.045,train
584,8.845152,6,0,7,0.102383,0,0,0,0,0,0,0.471026,0,1,9,0,0,7,0.435374,0,6,0,0,0,0,17,1.019698,0,0,0,2,5,0,0,0,43,1,0,3.102,0.0,149.264,104.454,47.728,5.306,4.341,0.728,0.42700000000000005,117.648,0.0,187.2,0,90.885,111.14200000000001,0,0,235.44400000000002,174.835,143.416,9030.92651,8869.57225161,8868.11302503,8867.25785404,8866.30277363,8865.65958523,8865.16176244,8864.67013439,8864.22673075,8863.65977925,8863.32541103,8862.97942753,8864.01983417,8844.155,train
585,8.845061999999999,6,0,6,0.09568600000000001,0,0,0,0,0,0,0.44168199999999996,0,0,11,0,0,7,0.45898100000000003,0,6,0,0,0,0,18,1.079436,0,0,0,0,6,0,0,0,35,1,0,13.804,0.0,182.09599999999998,152.912,47.728,4.532,4.591,0.728,0.153,139.688,0.27399999999999997,234.71400000000003,0,122.37899999999999,136.07,0,0,208.572,107.12799999999999,143.416,9061.70609903,8867.40749225,8865.90116278,8864.92895902,8864.0778011,8863.33301157,8862.76878469,8862.37737362,8861.92377444,8861.50690281,8861.12177065,8860.91076518,8860.01614711,8844.576,omit
586,8.834569,0,0,1,0.094114,0,0,0,0,0,0,0.465751,0,1,10,6,0,1,0.45327,0,0,0,0,0,0,18,1.067728,0,0,0,2,5,0,0,6,47,1,0,2.677,0.27399999999999997,0.0,36.632,224.96,0.0,0.0,5.612,0.0,0.0,0.0,0.0,0,79.665,157.19799999999998,0,0,0.0,233.213,329.37,9008.46849599,8850.5454724,8848.82666399,8847.64471028,8846.72962062,8845.96704647,8845.30753661,8844.7234432,8844.272894299998,8843.759816700001,8843.23943902,8842.82713588,8842.99984168,8834.57,omit
587,8.847750999999999,6,0,7,0.092826,0,0,0,0,0,0,0.465751,0,1,9,0,0,7,0.45184799999999997,0,6,0,0,0,0,17,1.048406,0,0,0,2,5,0,0,0,54,1,0,5.511,0.0,177.232,0.0,47.728,5.754,4.8839999999999995,0.728,0.154,136.344,0.27399999999999997,196.472,0,108.031,138.776,0,0,185.954,217.09599999999998,143.416,9029.46966627,8872.45855614,8870.85087533,8869.842225700002,8869.01529843,8868.431212899999,8867.85115436,8867.29821228,8866.85900358,8866.43095755,8866.03337608,8865.67650836,8865.92237864,8846.866,omit
588,8.851460000000001,5,0,7,0.10274900000000001,0,0,0,0,0,0,0.471026,0,1,9,0,0,6,0.442646,0,6,0,0,0,0,17,1.020297,0,0,0,2,5,0,0,0,43,1,0,3.406,0.0,149.264,104.454,47.728,4.86,4.341,0.728,0.0,217.05599999999998,0.0,208.998,0,92.375,111.14200000000001,0,0,235.44400000000002,173.011,143.416,9036.69843205,8874.97650011,8873.43907865,8872.50698544,8871.51506537,8870.83794185,8870.31780747,8869.80039581,8869.33208743,8868.75686239,8868.38784386,8868.02030555,8868.90617157,8850.551,train
589,8.851091,5,0,6,0.10260899999999999,0,0,0,0,0,0,0.43957299999999994,0,1,10,0,0,6,0.44971300000000003,0,5,0,0,0,0,17,1.059325,0,0,0,1,5,0,0,0,51,1,0,3.8110000000000004,0.0,183.312,39.672,47.728,5.032,4.6530000000000005,0.728,0.0,248.52,0.27399999999999997,212.09799999999998,0,163.549,99.59,0,0,199.81599999999997,139.078,143.416,9032.62199124,8876.30672667,8874.647077700001,8873.58666945,8872.71363807,8872.07501025,8871.37242694,8870.89719514,8870.32715565,8869.90217217,8869.47444369,8869.08578186,8868.52568229,8850.3,train
590,8.853719,6,0,7,0.09383999999999999,0,0,0,0,0,0,0.465751,0,1,9,0,0,7,0.457672,0,6,0,0,0,0,16,1.0472489999999999,0,0,0,1,5,0,0,0,57,1,0,6.053,0.0,177.232,25.232,47.728,5.189,4.8839999999999995,0.728,0.251,128.44,0.27399999999999997,220.24400000000003,0,72.157,180.12,0,0,185.954,231.44400000000002,143.416,9047.74925693,8884.94939914,8883.51400657,8882.39933166,8881.53351095,8880.81002225,8880.17960677,8879.52055357,8879.02464068,8878.56493559,8878.1456674,8877.88727111,8880.78327063,8852.833,omit
591,8.857743,6,0,7,0.093835,0,0,0,0,0,0,0.46911400000000003,0,1,8,0,0,7,0.458746,0,6,0,0,0,0,17,1.040941,0,0,0,2,6,0,0,0,58,1,0,8.76,0.0,179.968,81.046,47.728,5.457000000000001,5.038,0.728,0.154,120.84,0.27399999999999997,227.024,0,104.86200000000001,98.19200000000001,0,0,188.69,174.00799999999998,143.416,9038.61354346,8879.0355914,8877.39779488,8876.31158459,8875.46707676,8874.80386381,8874.14876648,8873.70059157,8873.15318383,8872.70859497,8872.17846616,8871.84739024,8872.08351141,8856.858,omit
